,Año,Autoridad Ambiental,NOMBRE/RAZÓN SOCIAL,PERSONA NATURAL O JURÍDICA,REPRESENTANTE LEGAL,TIPO DE AUTORIZACIÓN / ENTIDAD QUE OTORGA,No. PERMISO/ LICENCIA AMBIENTAL/ SANCIONATORIO,FECHA DE OTORGAMIENTO,VIGENCIA (meses),TIPO DE CAZA,VALOR TIPO DE CAZA,ESPECIE O GRUPO TAXONÓMICO,ORDEN,CLASE,No. INDIVIDUOS y/o MUESTRAS APROBADOS,DEPARTAMENTO,MUNICIPIO,No. CERTIFICADO SiB,ESTADO DE CONSERVACIÓN DE LA ESPECIE,ESTADO DE CONSERVACIÓN DEL HÁBITAT,PRESIÓN POR USO,COEFICIENTE BIÓTICO (Cb),NACIONALIDAD (N),GRUPO TRÓFICO (Gt),"COEFICIENTE DE VALORACIÓN 
(V)",FACTOR REGIONAL (FR),No. ESPECÍMENES O MUESTRAS (Es),UNIDAD DE Es,TARIFA MÍNIMA (TM),COSTO DE IMPLEMENTACIÓN (CI),MONTO A PAGAR (MP),RECLAMACIONES,MP DESPUÉS DE RECLAMACIÓN,RECAUDO
21,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Temnosoma Sp,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
22,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Pepsis grossa,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
23,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Exaerete smaradigna,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
24,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Hemipepsis Sp,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
25,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Scaptotrigona barrocoloradensis,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
26,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Frieseomelitta sp,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
27,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Tetragonisca sp,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
28,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Nannotrigona sp,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
29,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Oxytrigona sp,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
30,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Melipona favosa,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
31,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Eufriesea sp,Hymenoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
32,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Heliconius herato,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
33,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Dynamine agacles core,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
34,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Tithorea harmonia furina,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
35,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Notheme erota diadema,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
36,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Melete lycimnia,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
37,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Pyrisitia sp,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
38,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Junonia evarete,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
39,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Euptoeieta hegesia,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
40,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Staphylus sp,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
41,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Hamadryas feronia,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
42,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Thereus ortalus,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,1,Individuo,"$    10,903.00","$    29,530.00",$    981.00,No,No registra,$    981.00
